-0.286222,-2.86325e-06,0.0991616,-0.0269984,4.00141,0.386416
-0.286307,-2.95785e-06,0.0991616,-0.0269984,4.00396,0.386502
-0.286394,-3.05433e-06,0.0991616,-0.0269984,4.00657,0.386589
-0.286248,-2.89268e-06,0.0992578,-0.0270021,4.0092,0.386539
-0.286094,-2.72244e-06,0.0992578,-0.0270021,4.01193,0.386386
-0.28583,-2.43005e-06,0.0992578,-0.0270021,4.01669,0.386122
-0.285884,-2.49015e-06,0.0992578,-0.0270021,4.01973,0.386176
-0.285951,-2.56386e-06,0.0992578,-0.0270021,4.02344,0.386243
-0.286004,-2.62177e-06,0.0992578,-0.0270021,4.02635,0.386295
-0.286096,-2.72374e-06,0.0992578,-0.0270021,4.02891,0.386387
-0.286211,-2.85162e-06,0.0992578,-0.0270021,4.03222,0.386503
-0.286312,-2.96308e-06,0.0992578,-0.0270021,4.03498,0.386603
-0.285987,-2.60334e-06,0.0992578,-0.0270021,4.03774,0.386279
-0.285681,-2.26468e-06,0.0992578,-0.0270021,4.04034,0.385973
-0.285358,-1.90884e-06,0.0992578,-0.0270021,4.04306,0.385652
-0.285038,-1.55631e-06,0.0992578,-0.0270021,4.04578,0.385333
-0.285132,-1.65993e-06,0.0992578,-0.0270021,4.05212,0.385427
-0.285718,-2.30456e-06,0.0992578,-0.0270021,4.05808,0.38601
-0.286045,-2.66574e-06,0.0992578,-0.0270021,4.06137,0.386336
-0.286517,-3.18751e-06,0.0992578,-0.0270021,4.06624,0.386807
-0.286151,-2.78231e-06,0.0992578,-0.0270021,4.06937,0.386442
-0.28582,-2.41699e-06,0.0992578,-0.0270021,4.07223,0.386113
-0.285474,-2.03485e-06,0.0993765,-0.0270025,4.07521,0.385886
-0.285529,-2.09531e-06,0.0993765,-0.0270025,4.07869,0.385941
-0.285628,-2.20379e-06,0.0993765,-0.0270025,4.08489,0.386039
-0.285793,-2.38633e-06,0.0993765,-0.0270025,4.08979,0.386204
-0.285894,-2.49794e-06,0.0993765,-0.0270025,4.09279,0.386305
-0.286001,-2.61555e-06,0.0993765,-0.0270025,4.09602,0.386411
-0.285724,-2.30969e-06,0.0993765,-0.0270025,4.10105,0.386135
-0.285552,-2.12019e-06,0.0993765,-0.0270025,4.10411,0.385964
-0.285382,-1.9323e-06,0.0993765,-0.0270025,4.1072,0.385794
-0.285437,-1.9931e-06,0.0993765,-0.0270025,4.11033,0.385849
-0.285503,-2.06653e-06,0.0993765,-0.0270025,4.11464,0.385915
-0.285988,-2.60053e-06,0.0993765,-0.0270025,4.11913,0.386398
-0.286355,-3.00677e-06,0.0993765,-0.0270025,4.1229,0.386765
-0.286669,-3.35424e-06,0.0993765,-0.0270025,4.12608,0.387078
-0.286526,-3.19558e-06,0.0993765,-0.0270025,4.12924,0.386935
-0.286296,-2.94051e-06,0.0993765,-0.0270025,4.13424,0.386705
-0.28615,-2.77901e-06,0.0993765,-0.0270025,4.13737,0.386559
-0.286198,-2.83262e-06,0.0993765,-0.0270025,4.14037,0.386608
-0.28625,-2.8898e-06,0.099513,-0.0269954,4.14357,0.386794
-0.286312,-2.95839e-06,0.099513,-0.0269954,4.14792,0.386856
-0.286486,-3.15077e-06,0.099513,-0.0269954,4.15258,0.387029
-0.286633,-3.31325e-06,0.099513,-0.0269954,4.1567,0.387175
-0.28603,-2.64623e-06,0.099513,-0.0269954,4.16185,0.386575
-0.285501,-2.06147e-06,0.099513,-0.0269954,4.16639,0.386047
-0.285609,-2.18021e-06,0.099513,-0.0269954,4.16935,0.386155
-0.285713,-2.29502e-06,0.099513,-0.0269954,4.17224,0.386258
-0.285817,-2.40968e-06,0.099513,-0.0269954,4.17513,0.386362
-0.285932,-2.53735e-06,0.099513,-0.0269954,4.17844,0.386477
-0.286158,-2.78647e-06,0.099513,-0.0269954,4.18467,0.386702
-0.285736,-2.32045e-06,0.099513,-0.0269954,4.18828,0.386282
-0.285317,-1.8581e-06,0.099513,-0.0269954,4.1918,0.385864
-0.284922,-1.42235e-06,0.099513,-0.0269954,4.19517,0.38547
-0.28499,-1.4969e-06,0.099513,-0.0269954,4.19979,0.385537
-0.285039,-1.55139e-06,0.099513,-0.0269954,4.20311,0.385587
-0.285088,-1.60518e-06,0.099513,-0.0269954,4.20641,0.385635
-0.285202,-1.7301e-06,0.0997493,-0.0269924,4.20968,0.385984
-0.285355,-1.89904e-06,0.0997493,-0.0269924,4.21449,0.386137
-0.284731,-1.21072e-06,0.0997493,-0.0269924,4.21933,0.385514
-0.284353,-7.9505e-07,0.0997493,-0.0269924,4.22246,0.385137
-0.283996,-4.02626e-07,0.0997493,-0.0269924,4.22545,0.384781
-0.284049,-4.60819e-07,0.0997493,-0.0269924,4.22892,0.384834
-0.284135,-5.55236e-07,0.0997493,-0.0269924,4.23456,0.38492
-0.28424,-6.7142e-07,0.0997493,-0.0269924,4.23763,0.385025
-0.284356,-7.98707e-07,0.0997493,-0.0269924,4.24109,0.385141
-0.284475,-9.2858e-07,0.0997493,-0.0269924,4.24454,0.385259
-0.28389,-2.85785e-07,0.0997493,-0.0269924,4.2495,0.384676
-0.283499,1.42945e-07,0.0997493,-0.0269924,4.25281,0.384286
-0.283137,5.39617e-07,0.0997493,-0.0269924,4.25584,0.383925
-0.283179,4.93115e-07,0.0997493,-0.0269924,4.25889,0.383967
-0.283231,4.36914e-07,0.0997493,-0.0269924,4.26257,0.384018
-0.283424,2.25695e-07,0.0997493,-0.0269924,4.26864,0.384211
-0.283526,1.13093e-07,0.0997493,-0.0269924,4.27183,0.384313
-0.28364,-1.167e-08,0.0997493,-0.0269924,4.2755,0.384427
-0.283189,4.83332e-07,0.100052,-0.0269994,4.27937,0.384279
-0.282558,1.17284e-06,0.100052,-0.0269994,4.28458,0.383651
-0.282605,1.12147e-06,0.100052,-0.0269994,4.28796,0.383698
-0.282657,1.06503e-06,0.100052,-0.0269994,4.29168,0.38375
-0.282703,1.0149e-06,0.100052,-0.0269994,4.29498,0.383795
-0.282849,8.55687e-07,0.100052,-0.0269994,4.29947,0.383941
-0.282953,7.41792e-07,0.100052,-0.0269994,4.3026,0.384045
-0.283059,6.25721e-07,0.100052,-0.0269994,4.30586,0.38415
-0.282624,1.10129e-06,0.100052,-0.0269994,4.30957,0.383717
-0.282226,1.53676e-06,0.100052,-0.0269994,4.31294,0.383319
-0.282295,1.46113e-06,0.100052,-0.0269994,4.31805,0.383388
-0.282339,1.41307e-06,0.100052,-0.0269994,4.32131,0.383432
-0.282386,1.36146e-06,0.100052,-0.0269994,4.32472,0.383479
-0.282504,1.23289e-06,0.100052,-0.0269994,4.32819,0.383597
-0.282675,1.04626e-06,0.100052,-0.0269994,4.3333,0.383767
-0.282794,9.16863e-07,0.100052,-0.0269994,4.33666,0.383886
-0.282352,1.39919e-06,0.100052,-0.0269994,4.34046,0.383445
-0.281948,1.83975e-06,0.100317,-0.026968,4.34387,0.383304
-0.281574,2.24712e-06,0.100317,-0.026968,4.34733,0.382932
-0.281651,2.16347e-06,0.100317,-0.026968,4.35211,0.383008
-0.281702,2.10838e-06,0.100317,-0.026968,4.35539,0.383059
-0.281808,1.9927e-06,0.100317,-0.026968,4.35856,0.383165
-0.281993,1.79098e-06,0.100317,-0.026968,4.3648,0.383349
-0.2814,2.43719e-06,0.100317,-0.026968,4.3693,0.382758
-0.280995,2.87835e-06,0.100317,-0.026968,4.37278,0.382353
-0.280611,3.29498e-06,0.100317,-0.026968,4.37606,0.381971
-0.280659,3.24258e-06,0.100317,-0.026968,4.37924,0.382019
-0.280723,3.17371e-06,0.100317,-0.026968,4.3835,0.382082
-0.280775,3.11666e-06,0.100317,-0.026968,4.38683,0.382135
-0.280872,3.01123e-06,0.100317,-0.026968,4.38982,0.382232
-0.280967,2.90895e-06,0.100317,-0.026968,4.39274,0.382326
-0.28107,2.79701e-06,0.100317,-0.026968,4.39596,0.382428
-0.280587,3.32134e-06,0.100317,-0.026968,4.40013,0.381947
-0.280167,3.77611e-06,0.100317,-0.026968,4.40373,0.381529
-0.280445,3.47524e-06,0.100317,-0.026968,4.40736,0.381806
-0.280672,3.2292e-06,0.100581,-0.0269619,4.41036,0.382296
-0.280903,2.979e-06,0.100581,-0.0269619,4.41346,0.382526
-0.281072,2.7962e-06,0.100581,-0.0269619,4.41849,0.382694
-0.281178,2.68043e-06,0.100581,-0.0269619,4.42164,0.3828
-0.281273,2.57752e-06,0.100581,-0.0269619,4.42449,0.382895
-0.280911,2.97096e-06,0.100581,-0.0269619,4.42759,0.382534
-0.280428,3.49533e-06,0.100581,-0.0269619,4.4318,0.382052
-0.279961,4.00085e-06,0.100581,-0.0269619,4.43572,0.381587
-0.280312,3.62116e-06,0.100581,-0.0269619,4.43967,0.381937
-0.280621,3.28705e-06,0.100581,-0.0269619,4.44315,0.382244
-0.280913,2.96966e-06,0.100581,-0.0269619,4.44651,0.382536
-0.281396,2.44547e-06,0.100581,-0.0269619,4.45149,0.383018
-0.281698,2.11783e-06,0.100581,-0.0269619,4.45453,0.383318
-0.281311,2.53927e-06,0.100581,-0.0269619,4.45786,0.382932
-0.280785,3.11004e-06,0.100581,-0.0269619,4.4624,0.382408
-0.280866,3.0223e-06,0.100581,-0.0269619,4.46767,0.382489
-0.280923,2.96043e-06,0.100581,-0.0269619,4.47144,0.382546
-0.28097,2.90976e-06,0.100581,-0.0269619,4.4744,0.382592
-0.281076,2.79452e-06,0.100777,-0.0269818,4.47752,0.382896
-0.281224,2.63391e-06,0.100777,-0.0269818,4.48212,0.383044
-0.281362,2.48449e-06,0.100777,-0.0269818,4.48599,0.383181
-0.280916,2.96832e-06,0.100777,-0.0269818,4.48978,0.382737
-0.280529,3.38927e-06,0.100777,-0.0269818,4.4931,0.38235
-0.280124,3.82814e-06,0.100777,-0.0269818,4.49671,0.381947
-0.280205,3.74001e-06,0.100777,-0.0269818,4.50184,0.382028
-0.280261,3.67951e-06,0.100777,-0.0269818,4.50527,0.382083
-0.280359,3.57389e-06,0.100777,-0.0269818,4.5082,0.382181
-0.280457,3.46708e-06,0.100777,-0.0269818,4.51116,0.382279
-0.280599,3.31296e-06,0.100777,-0.0269818,4.51556,0.382421
-0.280139,3.81194e-06,0.100777,-0.0269818,4.51947,0.381962
-0.279723,4.26239e-06,0.100777,-0.0269818,4.52298,0.381547
-0.279363,4.65147e-06,0.100777,-0.0269818,4.52606,0.381188
-0.279424,4.58593e-06,0.100777,-0.0269818,4.52926,0.381249
-0.279515,4.48783e-06,0.100777,-0.0269818,4.53386,0.381339
-0.279586,4.41031e-06,0.100777,-0.0269818,4.53752,0.381411
-0.279706,4.28062e-06,0.100777,-0.0269818,4.54099,0.38153
-0.279813,4.16511e-06,0.100777,-0.0269818,4.54411,0.381637
-0.279924,4.04573e-06,0.100989,-0.0269757,4.54763,0.381956
-0.279376,4.63795e-06,0.100989,-0.0269757,4.55201,0.381409
-0.278963,5.08438e-06,0.100989,-0.0269757,4.55548,0.380997
-0.279237,4.78898e-06,0.100989,-0.0269757,4.55887,0.38127
-0.279588,4.40947e-06,0.100989,-0.0269757,4.56331,0.381621
-0.279775,4.20783e-06,0.100989,-0.0269757,4.56863,0.381807
-0.279894,4.07872e-06,0.100989,-0.0269757,4.57195,0.381926
-0.280006,3.95832e-06,0.100989,-0.0269757,4.57512,0.382037
-0.279634,4.3605e-06,0.100989,-0.0269757,4.5783,0.381667
-0.278984,5.0629e-06,0.100989,-0.0269757,4.58388,0.381018
-0.279331,4.68825e-06,0.100989,-0.0269757,4.58758,0.381365
-0.279637,4.35827e-06,0.100989,-0.0269757,4.59083,0.38167
-0.279917,4.05599e-06,0.100989,-0.0269757,4.59384,0.381949
-0.28034,3.59825e-06,0.100989,-0.0269757,4.59855,0.382371
-0.280719,3.18815e-06,0.100989,-0.0269757,4.60231,0.382748
-0.281027,2.85434e-06,0.100989,-0.0269757,4.60544,0.383055
-0.28066,3.25241e-06,0.100989,-0.0269757,4.60861,0.38269
-0.280296,3.64702e-06,0.101097,-0.0270085,4.61178,0.382438
-0.279704,4.28779e-06,0.101097,-0.0270085,4.61692,0.381848
-0.279765,4.22253e-06,0.101097,-0.0270085,4.6205,0.381908
-0.279816,4.16716e-06,0.101097,-0.0270085,4.62352,0.381959
-0.279873,4.10555e-06,0.101097,-0.0270085,4.62695,0.382016
-0.280065,3.89775e-06,0.101097,-0.0270085,4.63257,0.382208
-0.280197,3.75535e-06,0.101097,-0.0270085,4.63633,0.382339
-0.279761,4.22696e-06,0.101097,-0.0270085,4.64001,0.381904
-0.279347,4.67459e-06,0.101097,-0.0270085,4.64356,0.381492
-0.279693,4.30072e-06,0.101097,-0.0270085,4.64843,0.381837
-0.280093,3.86857e-06,0.101097,-0.0270085,4.65332,0.382236
-0.280378,3.56001e-06,0.101097,-0.0270085,4.65684,0.38252
-0.280779,3.12603e-06,0.101097,-0.0270085,4.66069,0.382919
-0.2799,4.07941e-06,0.101097,-0.0270085,4.66824,0.382043
-0.279475,4.53894e-06,0.101097,-0.0270085,4.67183,0.381619
-0.27907,4.97657e-06,0.101097,-0.0270085,4.67533,0.381215
-0.279127,4.91511e-06,0.10119,-0.0269859,4.67899,0.381364
-0.279225,4.80937e-06,0.10119,-0.0269859,4.68515,0.381461
-0.279586,4.41986e-06,0.10119,-0.0269859,4.68885,0.381821
-0.279897,4.08355e-06,0.10119,-0.0269859,4.69215,0.382132
-0.280221,3.73405e-06,0.10119,-0.0269859,4.69561,0.382454
-0.279635,4.36822e-06,0.10119,-0.0269859,4.70054,0.38187
-0.279208,4.82944e-06,0.10119,-0.0269859,4.70419,0.381444
-0.278831,5.23631e-06,0.10119,-0.0269859,4.70743,0.381068
-0.278883,5.18029e-06,0.10119,-0.0269859,4.71085,0.38112
-0.278949,5.109e-06,0.10119,-0.0269859,4.71599,0.381186
-0.279434,4.58585e-06,0.10119,-0.0269859,4.72029,0.38167
-0.27982,4.16942e-06,0.10119,-0.0269859,4.7243,0.382055
-0.279394,4.62994e-06,0.10119,-0.0269859,4.72787,0.38163
-0.278828,5.24066e-06,0.10119,-0.0269859,4.73272,0.381066
-0.278386,5.71757e-06,0.10119,-0.0269859,4.73646,0.380624
-0.278642,5.44173e-06,0.10119,-0.0269859,4.73984,0.38088
-0.278904,5.16026e-06,0.10119,-0.0269859,4.7433,0.381141
-0.279166,4.87746e-06,0.101337,-0.0269885,4.74678,0.381548
-0.27939,4.63562e-06,0.101337,-0.0269885,4.75336,0.381772
-0.279533,4.48114e-06,0.101337,-0.0269885,4.75745,0.381914
-0.278997,5.0607e-06,0.101337,-0.0269885,4.76189,0.381379
-0.278418,5.68435e-06,0.101337,-0.0269885,4.76688,0.380802
-0.278596,5.49326e-06,0.101337,-0.0269885,4.77049,0.38098
-0.278759,5.31756e-06,0.101337,-0.0269885,4.77383,0.381142
-0.278918,5.14658e-06,0.101337,-0.0269885,4.77711,0.381301
-0.279053,5.0007e-06,0.101337,-0.0269885,4.78198,0.381436
-0.279263,4.77454e-06,0.101337,-0.0269885,4.78712,0.381645
-0.278788,5.28641e-06,0.101337,-0.0269885,4.79117,0.381172
-0.278381,5.72577e-06,0.101337,-0.0269885,4.79459,0.380765
-0.278469,5.63041e-06,0.101337,-0.0269885,4.79954,0.380853
-0.278532,5.56315e-06,0.101337,-0.0269885,4.80295,0.380916
-0.278592,5.49881e-06,0.101337,-0.0269885,4.80627,0.380975
-0.27871,5.37179e-06,0.101337,-0.0269885,4.80959,0.381093
-0.27884,5.23136e-06,0.101505,-0.0269983,4.81334,0.38139
-0.27805,6.08222e-06,0.101505,-0.0269983,4.82011,0.380602
-0.277576,6.59141e-06,0.101505,-0.0269983,4.82396,0.38013
-0.277183,7.01349e-06,0.101505,-0.0269983,4.82723,0.379738
-0.277566,6.60302e-06,0.101505,-0.0269983,4.83203,0.38012
-0.277868,6.27907e-06,0.101505,-0.0269983,4.83565,0.380421
-0.277989,6.14869e-06,0.101505,-0.0269983,4.83907,0.380542
-0.278103,6.02703e-06,0.101505,-0.0269983,4.84227,0.380655
-0.278229,5.89127e-06,0.101505,-0.0269983,4.84583,0.380781
-0.278438,5.66711e-06,0.101505,-0.0269983,4.85177,0.380989
-0.277937,6.20542e-06,0.101505,-0.0269983,4.85603,0.38049
-0.277992,6.14662e-06,0.101505,-0.0269983,4.85956,0.380544
-0.278085,6.04711e-06,0.101505,-0.0269983,4.8657,0.380637
-0.278433,5.67299e-06,0.101505,-0.0269983,4.86908,0.380984
-0.278762,5.31929e-06,0.101505,-0.0269983,4.87226,0.381312
-0.279116,4.93805e-06,0.101505,-0.0269983,4.87571,0.381665
-0.278723,5.36187e-06,0.101505,-0.0269983,4.87907,0.381273
-0.277947,6.19701e-06,0.101722,-0.0270023,4.88578,0.380718
-0.278022,6.11693e-06,0.101722,-0.0270023,4.89042,0.380793
-0.278069,6.06596e-06,0.101722,-0.0270023,4.89332,0.38084
-0.278117,6.01496e-06,0.101722,-0.0270023,4.89623,0.380887
-0.278538,5.56255e-06,0.101722,-0.0270023,4.90075,0.381307
-0.278821,5.25714e-06,0.101722,-0.0270023,4.90376,0.38159
-0.279111,4.94471e-06,0.101722,-0.0270023,4.90685,0.381879
-0.278754,5.32981e-06,0.101722,-0.0270023,4.90991,0.381523
-0.278391,5.72116e-06,0.101722,-0.0270023,4.91309,0.381161
-0.278479,5.62637e-06,0.101722,-0.0270023,4.91902,0.381249
-0.278529,5.57226e-06,0.101722,-0.0270023,4.9224,0.381299
-0.278572,5.52615e-06,0.101722,-0.0270023,4.92531,0.381342
-0.278665,5.42579e-06,0.101722,-0.0270023,4.92814,0.381435
-0.27881,5.27001e-06,0.101722,-0.0270023,4.93262,0.381579
-0.278918,5.15429e-06,0.101722,-0.0270023,4.93588,0.381686
-0.278531,5.57126e-06,0.101722,-0.0270023,4.9392,0.3813
-0.278167,5.96302e-06,0.101722,-0.0270023,4.9423,0.380937
-0.277809,6.3474e-06,0.101722,-0.0270023,4.94553,0.380581
-0.277904,6.24557e-06,0.101974,-0.0269602,4.9519,0.380923
-0.277951,6.19516e-06,0.101974,-0.0269602,4.95511,0.38097
-0.27799,6.15253e-06,0.101974,-0.0269602,4.95782,0.381009
-0.278082,6.05463e-06,0.101974,-0.0269602,4.96059,0.3811
-0.278271,5.85094e-06,0.101974,-0.0269602,4.9664,0.381289
-0.277901,6.24865e-06,0.101974,-0.0269602,4.9695,0.38092
-0.27754,6.63626e-06,0.101974,-0.0269602,4.97255,0.38056
-0.277216,6.98375e-06,0.101974,-0.0269602,4.97531,0.380237
-0.277267,6.92918e-06,0.101974,-0.0269602,4.97887,0.380288
-0.277359,6.83083e-06,0.101974,-0.0269602,4.98538,0.380379
-0.277471,6.71041e-06,0.101974,-0.0269602,4.9886,0.380492
-0.277562,6.6135e-06,0.101974,-0.0269602,4.99136,0.380582
-0.277655,6.5138e-06,0.101974,-0.0269602,4.9942,0.380674
-0.277771,6.38896e-06,0.101974,-0.0269602,4.9985,0.38079
-0.277536,6.64098e-06,0.101974,-0.0269602,5.0024,0.380556
-0.27738,6.80824e-06,0.101974,-0.0269602,5.00541,0.380401
-0.277428,6.75701e-06,0.101974,-0.0269602,5.00841,0.380448
-0.277477,6.70439e-06,0.101974,-0.0269602,5.01152,0.380497
-0.277679,6.48834e-06,0.102274,-0.0269528,5.01763,0.380997
-0.277785,6.37409e-06,0.102274,-0.0269528,5.02083,0.381103
-0.277898,6.25347e-06,0.102274,-0.0269528,5.02421,0.381215
-0.278005,6.1377e-06,0.102274,-0.0269528,5.02749,0.381323
-0.277552,6.62519e-06,0.102274,-0.0269528,5.03156,0.38087
-0.277049,7.16384e-06,0.102274,-0.0269528,5.03556,0.380369
-0.277299,6.89685e-06,0.102274,-0.0269528,5.03879,0.380618
-0.277529,6.64976e-06,0.102274,-0.0269528,5.04182,0.380848
-0.277782,6.37836e-06,0.102274,-0.0269528,5.04528,0.3811
-0.277983,6.16323e-06,0.102274,-0.0269528,5.05116,0.3813
-0.278122,6.01335e-06,0.102274,-0.0269528,5.05522,0.381439
-0.278229,5.89859e-06,0.102274,-0.0269528,5.05836,0.381546
-0.277726,6.43946e-06,0.102274,-0.0269528,5.06264,0.381044
-0.277162,7.04498e-06,0.102274,-0.0269528,5.06747,0.380482
-0.277209,6.99471e-06,0.102274,-0.0269528,5.07073,0.380528
-0.277251,6.94955e-06,0.102274,-0.0269528,5.07371,0.38057
-0.277301,6.89597e-06,0.102274,-0.0269528,5.07735,0.38062
-0.27746,6.72583e-06,0.102505,-0.0269985,5.08223,0.381013
-0.277599,6.57624e-06,0.102505,-0.0269985,5.08645,0.381152
-0.277139,7.06936e-06,0.102505,-0.0269985,5.09033,0.380694
-0.27671,7.52958e-06,0.102505,-0.0269985,5.09396,0.380265
-0.276798,7.43566e-06,0.102505,-0.0269985,5.10001,0.380353
-0.276854,7.37489e-06,0.102505,-0.0269985,5.10388,0.38041
-0.277,7.21866e-06,0.102505,-0.0269985,5.10816,0.380555
-0.277145,7.06377e-06,0.102505,-0.0269985,5.11237,0.380699
-0.276853,7.37628e-06,0.102505,-0.0269985,5.11779,0.380408
-0.276678,7.56373e-06,0.102505,-0.0269985,5.12111,0.380234
-0.276512,7.74162e-06,0.102505,-0.0269985,5.12423,0.380068
-0.276564,7.68586e-06,0.102505,-0.0269985,5.1276,0.38012
-0.276634,7.61073e-06,0.102505,-0.0269985,5.13255,0.38019
-0.276701,7.5389e-06,0.102505,-0.0269985,5.13654,0.380257
-0.276512,7.74175e-06,0.102505,-0.0269985,5.1401,0.380068
-0.27629,7.97864e-06,0.102505,-0.0269985,5.14416,0.379847
-0.276029,8.25756e-06,0.102715,-0.0269765,5.14911,0.379793
-0.275833,8.46592e-06,0.102715,-0.0269765,5.15274,0.379598
-0.275644,8.66777e-06,0.102715,-0.0269765,5.15625,0.37941
-0.275696,8.61257e-06,0.102715,-0.0269765,5.1595,0.379461
-0.27581,8.49047e-06,0.102715,-0.0269765,5.16674,0.379575
-0.275932,8.36039e-06,0.102715,-0.0269765,5.17052,0.379697
-0.276065,8.21874e-06,0.102715,-0.0269765,5.17457,0.37983
-0.275899,8.39597e-06,0.102715,-0.0269765,5.17807,0.379664
-0.275647,8.66503e-06,0.102715,-0.0269765,5.18364,0.379412
-0.275479,8.84361e-06,0.102715,-0.0269765,5.18726,0.379245
-0.275542,8.77682e-06,0.102715,-0.0269765,5.19098,0.379308
-0.275615,8.69848e-06,0.102715,-0.0269765,5.19544,0.379381
-0.275816,8.48523e-06,0.102715,-0.0269765,5.20143,0.379581
-0.27595,8.34233e-06,0.102715,-0.0269765,5.20537,0.379714
-0.275557,8.76069e-06,0.102715,-0.0269765,5.20865,0.379323
-0.275166,9.17689e-06,0.102715,-0.0269765,5.21208,0.378933
-0.274558,9.82349e-06,0.102893,-0.0269627,5.21734,0.378505
-0.27461,9.76836e-06,0.102893,-0.0269627,5.22086,0.378556
-0.27466,9.71511e-06,0.102893,-0.0269627,5.22436,0.378606
-0.274991,9.36397e-06,0.102893,-0.0269627,5.22786,0.378936
-0.275564,8.75515e-06,0.102893,-0.0269627,5.23399,0.379507
-0.275118,9.23027e-06,0.102893,-0.0269627,5.23786,0.379063
-0.274709,9.66487e-06,0.102893,-0.0269627,5.24139,0.378655
-0.274337,1.006e-05,0.102893,-0.0269627,5.24457,0.378284
-0.274412,9.98048e-06,0.102893,-0.0269627,5.24965,0.378359
-0.274466,9.92283e-06,0.102893,-0.0269627,5.25335,0.378413
-0.274518,9.8676e-06,0.102893,-0.0269627,5.25676,0.378465
-0.274656,9.72208e-06,0.102893,-0.0269627,5.26087,0.378602
-0.27486,9.50531e-06,0.102893,-0.0269627,5.26702,0.378805
-0.274644,9.73486e-06,0.102893,-0.0269627,5.27125,0.37859
-0.274456,9.93382e-06,0.102893,-0.0269627,5.27487,0.378403
-0.274507,9.88037e-06,0.102893,-0.0269627,5.27815,0.378453
-0.274581,9.802e-06,0.103003,-0.0269776,5.28313,0.378636
-0.274634,9.74488e-06,0.103003,-0.0269776,5.28654,0.37869
-0.274769,9.60157e-06,0.103003,-0.0269776,5.29052,0.378824
-0.274886,9.47744e-06,0.103003,-0.0269776,5.29396,0.378941
-0.274298,1.01024e-05,0.103003,-0.0269776,5.29899,0.378354
-0.273792,1.06384e-05,0.103003,-0.0269776,5.30329,0.37785
-0.27337,1.10848e-05,0.103003,-0.0269776,5.30682,0.37743
-0.273683,1.07547e-05,0.103003,-0.0269776,5.31027,0.377741
-0.27408,1.03344e-05,0.103003,-0.0269776,5.31497,0.378137
-0.274234,1.01711e-05,0.103003,-0.0269776,5.31896,0.378291
-0.274368,1.00297e-05,0.103003,-0.0269776,5.32265,0.378424
-0.274486,9.90393e-06,0.103003,-0.0269776,5.32596,0.378542
-0.274096,1.03184e-05,0.103003,-0.0269776,5.32955,0.378153
-0.273351,1.11072e-05,0.103003,-0.0269776,5.33583,0.37741
-0.273663,1.07781e-05,0.103003,-0.0269776,5.33952,0.377721
-0.273957,1.04667e-05,0.103003,-0.0269776,5.34311,0.378014
-0.274232,1.0176e-05,0.103003,-0.0269776,5.34672,0.378288
-0.274439,9.95566e-06,0.103171,-0.0269946,5.35261,0.378664
-0.274554,9.83415e-06,0.103171,-0.0269946,5.35593,0.378778
-0.274175,1.02361e-05,0.103171,-0.0269946,5.35919,0.378401
-0.27367,1.07719e-05,0.103171,-0.0269946,5.36383,0.377896
-0.273767,1.06691e-05,0.103171,-0.0269946,5.36944,0.377993
