Prediction x (m),Prediction y (m),EKF x (m),EKF y (m),Ground-Truth x (m),Ground-Truth y (m),Time (s),Error (m)
9.42974,0.159329,9.63577,0.393177,9.73264,0.366184,16.5601,0.100558
9.44434,0.159655,9.63858,0.393538,9.73264,0.366184,16.5757,0.0979576
9.45252,0.159837,9.63726,0.393586,9.73264,0.366184,16.5841,0.0992352
9.46287,0.160068,9.63758,0.393675,9.73264,0.366184,16.595,0.0989547
9.47189,0.160269,9.63721,0.3937,9.79962,0.369458,16.6053,0.164209
9.48256,0.160507,9.63769,0.393747,9.79962,0.369458,16.6142,0.163737
9.49325,0.160745,9.63788,0.393766,9.79962,0.369458,16.6253,0.16356
9.50239,0.160949,9.69952,0.395592,9.79962,0.369458,16.6349,0.103459
9.51184,0.16116,9.72295,0.396805,9.79962,0.369458,16.6448,0.0814027
9.51969,0.161335,9.73121,0.397495,9.79962,0.369458,16.653,0.0739348
9.5322,0.161614,9.73608,0.398069,9.8666,0.372729,16.6663,0.132955
9.5437,0.16187,9.73755,0.398356,9.8666,0.372729,16.6766,0.131571
9.55172,0.162049,9.73681,0.398436,9.8666,0.372729,16.6849,0.132312
9.56213,0.162281,9.73741,0.398544,9.8666,0.372729,16.6959,0.131736
9.57268,0.162516,9.7377,0.398603,9.8666,0.372729,16.7071,0.13147
9.58467,0.162783,9.73833,0.398655,9.8666,0.372729,16.7192,0.130861
9.59486,0.16301,9.80013,0.400561,9.8666,0.372729,16.73,0.0720548
9.60762,0.163295,9.82443,0.401903,9.93357,0.375999,16.7415,0.112173
9.6156,0.163472,9.83179,0.402521,9.93357,0.375999,16.7497,0.105177
9.62549,0.163693,9.83531,0.402952,9.93357,0.375999,16.7601,0.101894
9.64019,0.16402,9.8384,0.403315,9.93357,0.375999,16.7753,0.0990136
9.64796,0.164194,9.837,0.403352,9.93357,0.375999,16.7835,0.100367
9.65965,0.164454,9.83795,0.403469,9.93357,0.375999,16.7942,0.0994897
9.66832,0.164647,9.83718,0.403471,10.0006,0.379269,16.8031,0.16515
9.67737,0.164849,9.83703,0.403487,10.0006,0.379269,16.8126,0.165301
9.68878,0.165103,9.83786,0.403537,10.0006,0.379269,16.8234,0.16449
9.69791,0.165307,9.89944,0.405362,10.0006,0.379269,16.8325,0.10442
9.70822,0.165536,9.9232,0.406617,10.0006,0.379269,16.8431,0.0820393
9.71656,0.165722,9.93145,0.407312,10.0006,0.379269,16.8519,0.0745746
9.73155,0.166056,9.93704,0.407931,10.0675,0.382543,16.8673,0.132938
9.74154,0.166278,9.93729,0.408133,10.0675,0.382543,16.8778,0.132731
9.75071,0.166482,9.9371,0.408236,10.0675,0.382543,16.8862,0.132941
9.7605,0.166701,9.93726,0.408316,10.0675,0.382543,16.8964,0.132798
9.77032,0.166919,9.93732,0.408361,10.0675,0.382543,16.9067,0.132741
9.77997,0.167134,9.93729,0.408381,10.0675,0.382543,16.9155,0.132773
9.78995,0.167356,9.9374,0.408397,10.0675,0.382543,16.9258,0.132671
9.79797,0.167535,9.99879,0.410149,10.1345,0.385822,16.9342,0.137884
9.8105,0.167814,10.0238,0.411549,10.1345,0.385822,16.9457,0.113679
9.82015,0.168029,10.0321,0.412286,10.1345,0.385822,16.956,0.105734
9.83351,0.168327,10.0367,0.412821,10.1345,0.385822,16.9697,0.10149
9.84574,0.168599,10.038,0.413077,10.1345,0.385822,16.9811,0.100307
9.85652,0.168839,10.0379,0.413187,10.1345,0.385822,16.992,0.100389
9.86488,0.169025,10.037,0.413207,10.2015,0.389107,17.0008,0.166241
9.87535,0.169258,10.0375,0.413271,10.2015,0.389107,17.0104,0.165799
9.88436,0.169459,10.0371,0.413273,10.2015,0.389107,17.0197,0.166173
9.89347,0.169662,10.0991,0.415081,10.2015,0.389107,17.0293,0.105644
9.90284,0.16987,10.1227,0.416314,10.2015,0.389107,17.0379,0.0833919
9.9138,0.170114,10.1322,0.417152,10.2015,0.389107,17.0492,0.0747541
9.92348,0.17033,10.1353,0.417599,10.2015,0.389107,17.0593,0.0720467
9.93451,0.170575,10.137,0.41789,10.2685,0.392395,17.0707,0.133921
9.94525,0.170814,10.1375,0.418042,10.2685,0.392395,17.082,0.133436
9.95762,0.17109,10.1383,0.418157,10.2685,0.392395,17.0932,0.132663
9.96704,0.171299,10.1376,0.418163,10.2685,0.392395,17.1017,0.133431
9.97821,0.171548,10.1379,0.418207,10.2685,0.392395,17.1135,0.1331
9.98979,0.171806,10.1382,0.418234,10.2685,0.392395,17.1241,0.132823
9.99802,0.171989,10.1992,0.420014,10.2685,0.392395,17.1325,0.0746219
10.0084,0.17222,10.2231,0.421284,10.3355,0.395685,17.1435,0.115255
10.02,0.172479,10.2326,0.42212,10.3355,0.395685,17.1546,0.106213
10.0337,0.172783,10.2369,0.422655,10.3355,0.395685,17.1683,0.102152
10.0448,0.17303,10.2376,0.422875,10.3355,0.395685,17.18,0.101565
10.0573,0.173308,10.2384,0.423029,10.3355,0.395685,17.1913,0.100843
10.0656,0.173492,10.2371,0.423032,10.4025,0.398974,17.1999,0.167061
10.0761,0.173727,10.2375,0.423091,10.4025,0.398974,17.2111,0.166698
10.0862,0.173952,10.2375,0.423111,10.4025,0.398974,17.2205,0.166728
10.0954,0.174155,10.2992,0.424928,10.4025,0.398974,17.2297,0.106441
10.1049,0.174366,10.3228,0.426158,10.4025,0.398974,17.2399,0.0842081
10.1149,0.174589,10.3319,0.426947,10.4025,0.398974,17.249,0.0759411
10.1256,0.174828,10.3356,0.427436,10.4025,0.398974,17.26,0.0726902
10.1372,0.175086,10.3373,0.427731,10.4694,0.402261,17.2729,0.134599
10.1483,0.175333,10.3378,0.42788,10.4694,0.402261,17.2824,0.134151
10.1579,0.175545,10.3374,0.427933,10.4694,0.402261,17.2924,0.134557
10.1664,0.175735,10.3368,0.42795,10.4694,0.402261,17.3014,0.135084
10.1772,0.175975,10.3375,0.428008,10.4694,0.402261,17.3125,0.134452
10.1868,0.17619,10.3373,0.42801,10.4694,0.402261,17.3226,0.134648
10.1964,0.176403,10.3993,0.42986,10.4694,0.402261,17.3312,0.0753781
10.2086,0.176673,10.4238,0.431215,10.5364,0.405545,17.3423,0.11554
10.2163,0.176844,10.4314,0.431859,10.5364,0.405545,17.3504,0.108322
10.2271,0.177085,10.4354,0.432345,10.5364,0.405545,17.3619,0.104524
10.2444,0.17747,10.4393,0.432764,10.5364,0.405545,17.3798,0.100877
10.255,0.177705,10.4383,0.432828,10.5364,0.405545,17.3908,0.101891
10.265,0.177928,10.4377,0.432872,10.5364,0.405545,17.4002,0.102421
10.2756,0.178162,10.4377,0.432915,10.6034,0.408826,17.4109,0.167451
10.2841,0.178352,10.4369,0.432902,10.6034,0.408826,17.4199,0.168202
10.2953,0.178602,10.4998,0.434817,10.6034,0.408826,17.4302,0.106796
10.3051,0.178819,10.523,0.436035,10.6034,0.408826,17.4402,0.0848482
10.3132,0.179,10.5312,0.436719,10.6034,0.408826,17.4487,0.0773889
10.3244,0.179249,10.5355,0.437233,10.6034,0.408826,17.459,0.0736352
10.3358,0.179502,10.5371,0.437526,10.6704,0.412104,17.4708,0.135646
10.345,0.179707,10.537,0.437638,10.6704,0.412104,17.4805,0.135835
10.3574,0.179981,10.5381,0.437768,10.6704,0.412104,17.4918,0.13478
10.3665,0.180184,10.5373,0.437772,10.6704,0.412104,17.5012,0.135559
10.3781,0.180442,10.5379,0.437829,10.6704,0.412104,17.5117,0.134942
10.3874,0.180649,10.5373,0.437814,10.6704,0.412104,17.5202,0.135539
10.399,0.180906,10.6001,0.439768,10.6704,0.412104,17.5322,0.0755241
10.4085,0.181117,10.623,0.440955,10.7374,0.415381,17.5422,0.117144
10.4242,0.181466,10.634,0.441901,10.7374,0.415381,17.5585,0.106684
10.4336,0.181676,10.6358,0.442237,10.7374,0.415381,17.5684,0.105011
10.4454,0.181937,10.6374,0.442489,10.7374,0.415381,17.5791,0.103565
10.4542,0.182132,10.6369,0.442564,10.7374,0.415381,17.5891,0.104093
10.465,0.182374,10.6375,0.442658,10.7374,0.415381,17.5996,0.103547
10.4757,0.18261,10.6376,0.442699,10.8043,0.418659,17.6094,0.16846
10.4836,0.182786,10.6366,0.44267,10.8043,0.418659,17.6174,0.169415
10.4941,0.183019,10.6994,0.444552,10.8043,0.418659,17.6285,0.108101
10.5034,0.183227,10.7227,0.445768,10.8043,0.418659,17.6371,0.0860441
10.5125,0.183429,10.7314,0.44651,10.8043,0.418659,17.6464,0.0780762
10.5215,0.183629,10.7347,0.446954,10.8043,0.418659,17.6562,0.0751944
10.5377,0.183989,10.7386,0.44739,10.8713,0.421941,17.6708,0.13515
10.5469,0.184192,10.7374,0.447455,10.8713,0.421941,17.6802,0.136287
10.557,0.184417,10.7374,0.447526,10.8713,0.421941,17.6908,0.136372
10.5679,0.184659,10.7376,0.447586,10.8713,0.421941,17.7007,0.13612
10.5778,0.184879,10.7374,0.447598,10.8713,0.421941,17.7109,0.136383
10.5858,0.185058,10.7366,0.447573,10.8713,0.421941,17.7197,0.137153
10.5971,0.185307,10.7996,0.449494,10.8713,0.421941,17.7297,0.0768244
10.6064,0.185513,10.8227,0.450696,10.9383,0.425228,17.7394,0.118353
10.6149,0.185704,10.8312,0.451407,10.9383,0.425228,17.7483,0.110252
10.6269,0.18597,10.8357,0.451945,10.9383,0.425228,17.7592,0.106028
10.6386,0.186229,10.8373,0.452232,10.9383,0.425228,17.7715,0.104574
10.6473,0.186423,10.8368,0.452324,10.9383,0.425228,17.7805,0.105079
10.6592,0.186686,10.8378,0.452449,10.9383,0.425228,17.7913,0.104159
10.668,0.186882,10.837,0.452453,10.9383,0.425228,17.8004,0.104904
10.6769,0.18708,10.8367,0.452467,11.0053,0.42852,17.8098,0.170238
10.6863,0.187289,10.8368,0.452487,11.0053,0.42852,17.8184,0.170143
10.6957,0.187498,10.899,0.45432,11.0053,0.42852,17.8281,0.109397
10.7049,0.187701,10.9224,0.45554,11.0053,0.42852,17.8381,0.0871663
10.7148,0.18792,10.9316,0.456333,11.0053,0.42852,17.8468,0.0787862
10.7248,0.188143,10.9351,0.456809,11.0053,0.42852,17.8572,0.0756785
10.7393,0.188465,10.9381,0.457185,11.0723,0.431815,17.8731,0.136592
10.7498,0.188698,10.9377,0.457291,11.0723,0.431815,17.882,0.136952
10.7603,0.188932,10.9376,0.45736,11.0723,0.431815,17.8932,0.137079
10.7683,0.189108,10.9366,0.457354,11.0723,0.431815,17.9015,0.138069
10.7801,0.189371,10.9377,0.457434,11.0723,0.431815,17.9138,0.137022
10.79,0.189589,10.9373,0.457428,11.0723,0.431815,17.9241,0.137362
10.7997,0.189805,10.9993,0.459289,11.0723,0.431815,17.933,0.0780053
10.8101,0.190036,11.023,0.460555,11.1393,0.435111,17.9437,0.119009
10.8194,0.190242,11.0316,0.461287,11.1393,0.435111,17.9534,0.110841
10.8353,0.190594,11.0372,0.461913,11.1393,0.435111,17.9678,0.105484
10.8463,0.19084,11.0376,0.462119,11.1393,0.435111,17.9793,0.10519
10.8566,0.191067,11.0374,0.462222,11.1393,0.435111,17.9901,0.105379
10.8661,0.191279,11.0371,0.462274,11.1393,0.435111,17.9988,0.10569
10.8768,0.191516,11.0374,0.462328,11.2063,0.438406,18.0099,0.170524
10.8853,0.191705,11.0367,0.462315,11.2063,0.438406,18.0189,0.171192
10.8966,0.191955,11.0996,0.464252,11.2063,0.438406,18.0291,0.109695
10.9062,0.192168,11.1228,0.465469,11.2063,0.438406,18.0394,0.0877071
10.9161,0.192388,11.1317,0.466227,11.2063,0.438406,18.0495,0.0795485
10.9276,0.192643,11.1357,0.466721,11.2063,0.438406,18.06,0.0760456
10.9385,0.192884,11.1369,0.466979,11.2732,0.4417,18.0719,0.138642
10.951,0.193162,11.138,0.467156,11.2732,0.4417,18.0829,0.137588
10.9611,0.193385,11.1375,0.467201,11.2732,0.4417,18.0931,0.13809
10.9697,0.193576,11.1368,0.467206,11.2732,0.4417,18.1019,0.138812
10.9834,0.193881,11.1384,0.467308,11.2732,0.4417,18.1145,0.137215
10.9931,0.194096,11.1375,0.467277,11.2732,0.4417,18.1245,0.138087
11.0019,0.19429,11.199,0.469079,11.2732,0.4417,18.1337,0.0791649
11.0134,0.194545,11.2233,0.470404,11.3402,0.444991,18.1442,0.119674
11.0219,0.194735,11.2314,0.471103,11.3402,0.444991,18.1532,0.111953
11.037,0.195068,11.2368,0.471715,11.3402,0.444991,18.1692,0.106788
11.0494,0.195344,11.2379,0.471967,11.3402,0.444991,18.1806,0.105796
11.0595,0.195567,11.2375,0.472056,11.3402,0.444991,18.1907,0.106261
11.0675,0.195745,11.2365,0.472076,11.3402,0.444991,18.1992,0.107165
11.0785,0.195988,11.2373,0.472156,11.4072,0.448279,18.2092,0.171577
11.0871,0.19618,11.2367,0.472148,11.4072,0.448279,18.2181,0.172153
11.0969,0.196396,11.299,0.473993,11.4072,0.448279,18.2283,0.1112
11.107,0.196622,11.3228,0.475262,11.4072,0.448279,18.2377,0.0886421
11.1164,0.196828,11.3314,0.47601,11.4072,0.448279,18.2474,0.0806864
11.1267,0.197058,11.3351,0.476488,11.4072,0.448279,18.2582,0.0774101
11.1419,0.197393,11.3382,0.476869,11.4742,0.451564,18.2738,0.138272
11.1507,0.19759,11.3371,0.476929,11.4742,0.451564,18.2831,0.139395
11.1634,0.197871,11.3381,0.477054,11.4742,0.451564,18.2949,0.138418
11.1727,0.198077,11.3372,0.477054,11.4742,0.451564,18.3046,0.139288
11.1825,0.198293,11.3371,0.477072,11.4742,0.451564,18.3146,0.139459
11.1944,0.198557,11.3378,0.47712,11.4742,0.451564,18.3256,0.138735
11.2035,0.198759,11.3992,0.478947,11.4742,0.451564,18.3349,0.0798288
11.2129,0.198968,11.4225,0.480153,11.5412,0.454849,18.3446,0.121303
11.2221,0.199172,11.4313,0.480895,11.5412,0.454849,18.3544,0.112921
11.2388,0.19954,11.4373,0.481559,11.5412,0.454849,18.3719,0.107203
11.249,0.199767,11.4372,0.481743,11.5412,0.454849,18.382,0.10733
11.2596,0.200002,11.4374,0.481863,11.5412,0.454849,18.393,0.10725
11.2678,0.200184,11.4365,0.481888,11.5412,0.454849,18.4014,0.108064
11.2777,0.200404,11.4368,0.481946,11.6081,0.458135,18.4119,0.172927
11.2879,0.200629,11.4371,0.481978,11.6081,0.458135,18.4217,0.172705
11.2982,0.200857,11.4993,0.483868,11.6081,0.458135,18.432,0.111795
11.3074,0.20106,11.5225,0.485066,11.6081,0.458135,18.4416,0.0897966
11.3166,0.201264,11.5312,0.485807,11.6081,0.458135,18.4501,0.0817155
11.3336,0.201642,11.5375,0.486479,11.6081,0.458135,18.4656,0.0761266
11.3438,0.201867,11.5373,0.486655,11.6751,0.461424,18.4749,0.140128
11.3518,0.202043,11.5364,0.486716,11.6751,0.461424,18.4831,0.141023
11.362,0.202271,11.5369,0.486814,11.6751,0.461424,18.494,0.140517
11.3722,0.202497,11.5371,0.486863,11.6751,0.461424,18.5033,0.140352
11.3815,0.202702,11.5368,0.486868,11.6751,0.461424,18.5129,0.140636
11.3915,0.202922,11.5369,0.486884,11.6751,0.461424,18.5233,0.140494
11.4004,0.203121,11.5987,0.488702,11.6751,0.461424,18.5328,0.0810884
11.4104,0.203342,11.6225,0.489961,11.7421,0.464719,18.5419,0.122213
11.4188,0.203528,11.6309,0.490681,11.7421,0.464719,18.5505,0.114144
11.433,0.203842,11.6363,0.491295,11.7421,0.464719,18.5635,0.109087
11.443,0.204064,11.6367,0.491515,11.7421,0.464719,18.5739,0.108704
11.4516,0.204255,11.6364,0.491614,11.7421,0.464719,18.5828,0.109057
11.4633,0.204511,11.6374,0.49174,11.7421,0.464719,18.5934,0.108125
11.4721,0.204706,11.6367,0.491749,11.7421,0.464719,18.6025,0.108781
11.4816,0.204916,11.6367,0.491774,11.8091,0.468018,18.6123,0.173979
11.4903,0.205111,11.6365,0.491774,11.8091,0.468018,18.6217,0.174239
11.5005,0.205336,11.699,0.493654,11.8091,0.468018,18.6308,0.113044
11.5109,0.205565,11.7228,0.494932,11.8091,0.468018,18.6415,0.0904177
11.5195,0.205756,11.7311,0.495644,11.8091,0.468018,18.6506,0.0827362
11.5313,0.206017,11.7354,0.49617,11.8091,0.468018,18.6629,0.0788375
11.5405,0.20622,11.7361,0.496395,11.8091,0.468018,18.6724,0.0783054
11.5495,0.20642,11.7363,0.496526,11.8761,0.471319,18.6818,0.142012
11.56,0.206652,11.7369,0.496633,11.8761,0.471319,18.6925,0.141435
11.5688,0.206846,11.7365,0.496656,11.8761,0.471319,18.7016,0.141829
11.5811,0.20712,11.7377,0.496737,11.8761,0.471319,18.7132,0.140671
11.5919,0.207359,11.7376,0.496742,11.8761,0.471319,18.7241,0.140819
11.6008,0.207554,11.7989,0.498578,11.8761,0.471319,18.7333,0.0818252
11.612,0.207802,11.823,0.499887,11.9431,0.474622,18.7434,0.122648
11.6215,0.208014,11.8315,0.500625,11.9431,0.474622,18.7522,0.114502
11.6358,0.208329,11.8365,0.501197,11.9431,0.474622,18.7672,0.109822
11.6472,0.208581,11.8373,0.501428,11.9431,0.474622,18.7776,0.109083
11.6557,0.208769,11.8365,0.501497,11.9431,0.474622,18.7864,0.109845
11.6647,0.208968,11.8365,0.501561,11.9431,0.474622,18.7959,0.10995
11.6745,0.209185,11.8367,0.501616,11.9431,0.474622,18.8054,0.1097
11.6843,0.209403,11.8368,0.501641,12.01,0.477924,18.8151,0.174826
11.695,0.209638,11.8372,0.501664,12.01,0.477924,18.8262,0.174501
11.7053,0.209866,11.8993,0.503577,12.01,0.477924,18.8357,0.11367
11.7153,0.210088,11.9227,0.504816,12.01,0.477924,18.846,0.0913536
11.724,0.21028,11.9311,0.505517,12.01,0.477924,18.8555,0.083633
11.7409,0.210655,11.9373,0.506179,12.01,0.477924,18.8707,0.0780213
11.7503,0.210861,11.9368,0.506335,12.077,0.481225,18.8803,0.142415
11.7603,0.211082,11.9369,0.50645,12.077,0.481225,18.8909,0.142367
11.7701,0.2113,11.9369,0.506518,12.077,0.481225,18.9001,0.142401
11.7823,0.211569,11.9377,0.506598,12.077,0.481225,18.9127,0.141573
11.7916,0.211775,11.937,0.50658,12.077,0.481225,18.9227,0.14231
11.802,0.212006,11.9993,0.508485,12.077,0.481225,18.932,0.0823825
11.8127,0.212241,12.0229,0.509754,12.144,0.484522,18.9432,0.123661
11.821,0.212424,12.031,0.510435,12.144,0.484522,18.9519,0.115947
11.8327,0.212684,12.0353,0.510955,12.144,0.484522,18.9641,0.111841
11.8458,0.212974,12.0375,0.511275,12.144,0.484522,18.976,0.10982
11.8551,0.213179,12.0369,0.51136,12.144,0.484522,18.9845,0.110431
11.8658,0.213416,12.0372,0.511447,12.144,0.484522,18.9956,0.110153
11.8759,0.213638,12.037,0.511482,12.144,0.484522,19.0066,0.11031
11.8864,0.213872,12.0372,0.511513,12.211,0.487817,19.0159,0.175391
11.8971,0.214107,12.0373,0.511528,12.211,0.487817,19.0269,0.175313
11.9059,0.214301,12.0987,0.513339,12.211,0.487817,19.0363,0.115113
11.9177,0.214561,12.1231,0.51468,12.211,0.487817,19.0469,0.0918622
11.9282,0.214795,12.1319,0.515449,12.211,0.487817,19.0578,0.0837637
11.9394,0.215041,12.1354,0.51591,12.211,0.487817,19.0696,0.0805985
11.9508,0.215295,12.1369,0.516174,12.278,0.49111,19.08,0.143271
11.9617,0.215535,12.1372,0.516306,12.278,0.49111,19.0912,0.142963
11.9705,0.215729,12.1366,0.51634,12.278,0.49111,19.1004,0.143621
11.9825,0.215993,12.1375,0.516427,12.278,0.49111,19.1129,0.14272
11.9917,0.216198,12.1369,0.516416,12.278,0.49111,19.1232,0.143359
12.003,0.216447,12.1995,0.518365,12.278,0.49111,19.1326,0.0830381
12.0139,0.216687,12.2231,0.519629,12.278,0.49111,19.1426,0.0618715
12.023,0.216889,12.2313,0.520327,12.3449,0.494402,19.1521,0.116534
12.0364,0.217186,12.2361,0.520868,12.3449,0.494402,19.1642,0.112049
12.0462,0.217401,12.2365,0.52107,12.3449,0.494402,19.1743,0.111698
12.0548,0.217591,12.2362,0.521165,12.3449,0.494402,19.1834,0.11198
12.0664,0.217847,12.2372,0.521286,12.3449,0.494402,19.1939,0.111028
12.075,0.218037,12.2365,0.521288,12.3449,0.494402,19.2028,0.111741
12.0843,0.218241,12.2365,0.521309,12.4119,0.497695,19.2124,0.177039
12.0936,0.218447,12.2365,0.521321,12.4119,0.497695,19.2225,0.177032
12.1043,0.218684,12.2991,0.523237,12.4119,0.497695,19.232,0.11566
12.1141,0.218901,12.3225,0.524473,12.4119,0.497695,19.2422,0.0933373
12.1228,0.219093,12.3309,0.52518,12.4119,0.497695,19.2513,0.0855427
12.1352,0.219365,12.3355,0.52572,12.4119,0.497695,19.264,0.0814205
12.1445,0.219571,12.3361,0.52594,12.4119,0.497695,19.2738,0.0809421
12.1547,0.219797,12.3366,0.52609,12.4789,0.500993,19.2832,0.144456
12.1647,0.220018,12.3368,0.52617,12.4789,0.500993,19.2935,0.144348
12.1734,0.220209,12.3363,0.52619,12.4789,0.500993,19.3026,0.14479
12.1865,0.220499,12.3378,0.526285,12.4789,0.500993,19.3147,0.143322
12.1975,0.220742,12.3376,0.526283,12.4789,0.500993,19.326,0.14357
12.2057,0.220922,12.3985,0.528077,12.4789,0.500993,19.3345,0.0847984
12.2177,0.221186,12.4231,0.52943,12.5459,0.504295,19.3455,0.125344
12.227,0.221393,12.4314,0.530155,12.5459,0.504295,19.3554,0.117388
12.2385,0.221646,12.4353,0.530646,12.5459,0.504295,19.3672,0.113682
12.2502,0.221905,12.4369,0.530926,12.5459,0.504295,19.378,0.112195
12.2592,0.222103,12.4365,0.531018,12.5459,0.504295,19.3874,0.112639
12.2688,0.222315,12.4365,0.531092,12.5459,0.504295,19.3974,0.112585
12.2803,0.222569,12.4373,0.53117,12.5459,0.504295,19.4078,0.11189
12.2896,0.222775,12.4367,0.531165,12.6129,0.507601,19.4175,0.177699
12.2993,0.222987,12.4366,0.531174,12.6129,0.507601,19.4276,0.177786
12.3091,0.223204,12.4988,0.533043,12.6129,0.507601,19.4366,0.11688
12.3189,0.223421,12.5223,0.534291,12.6129,0.507601,19.4468,0.0943682
12.3291,0.223646,12.5314,0.535075,12.6129,0.507601,19.4575,0.085973
12.3439,0.223971,12.5365,0.535667,12.6129,0.507601,19.471,0.0813426
12.3537,0.224187,12.5366,0.535855,12.6799,0.510909,19.4811,0.145416
12.3646,0.224429,12.5371,0.535996,12.6799,0.510909,19.4929,0.144964
12.3748,0.224653,12.537,0.536059,12.6799,0.510909,19.5019,0.145094
12.3869,0.224921,12.5376,0.536132,12.6799,0.510909,19.5148,0.14443
12.3984,0.225173,12.5376,0.536151,12.6799,0.510909,19.5253,0.144429
12.4069,0.225362,12.5987,0.537967,12.6799,0.510909,19.534,0.0855447
12.4174,0.225593,12.6225,0.539239,12.7468,0.514218,19.5449,0.126794
12.4273,0.225811,12.6313,0.540007,12.7468,0.514218,19.5554,0.118335
12.4418,0.226132,12.6364,0.540597,12.7468,0.514218,19.5701,0.113549
12.452,0.226356,12.6367,0.540799,12.7468,0.514218,19.5808,0.113338
12.4637,0.226614,12.6374,0.540951,12.7468,0.514218,19.5929,0.112694
12.4724,0.226806,12.6365,0.540976,12.7468,0.514218,19.6018,0.11354
12.4827,0.227033,12.6368,0.541031,12.8138,0.517527,19.6127,0.178597
12.4937,0.227275,12.6371,0.541069,12.8138,0.517527,19.624,0.178254
12.5024,0.227468,12.6986,0.54289,12.8138,0.517527,19.6333,0.118009
12.5148,0.22774,12.7232,0.544268,12.8138,0.517527,19.6445,0.0944923
12.5235,0.227933,12.7312,0.544963,12.8138,0.517527,19.6536,0.0871056
12.5359,0.228206,12.7355,0.545483,12.8138,0.517527,19.6666,0.0831504
12.5482,0.228477,12.7371,0.545763,12.8138,0.517527,19.6779,0.0817244
12.5572,0.228675,12.7365,0.545843,12.8808,0.520834,19.6871,0.14645
12.5668,0.228886,12.7365,0.545913,12.8808,0.520834,19.6975,0.146471
12.5796,0.229168,12.7377,0.546012,12.8808,0.520834,19.709,0.145299
12.5881,0.229355,12.7365,0.545976,12.8808,0.520834,19.7177,0.146437
12.598,0.229575,12.7988,0.547854,12.8808,0.520834,19.7282,0.0863341
12.6083,0.229802,12.8225,0.549121,12.8808,0.520834,19.7378,0.0648351
12.6175,0.230003,12.831,0.549858,12.9478,0.524139,19.747,0.119577
12.6288,0.230253,12.8351,0.550366,12.9478,0.524139,19.7589,0.115745
12.6423,0.230551,12.8374,0.550699,12.9478,0.524139,19.7718,0.113542
12.6521,0.230767,12.8369,0.550793,12.9478,0.524139,19.7814,0.114046
12.6621,0.230987,12.8368,0.550859,12.9478,0.524139,19.792,0.114182
12.6729,0.231225,12.837,0.550916,12.9478,0.524139,19.802,0.113936
12.6831,0.231449,12.8369,0.550933,13.0148,0.527441,19.8123,0.179394
12.6924,0.231655,12.8365,0.550927,13.0148,0.527441,19.8228,0.179758
12.7031,0.231891,12.8991,0.552843,13.0148,0.527441,19.8333,0.118421
12.7128,0.232105,12.9224,0.554066,13.0148,0.527441,19.8434,0.0961647
12.7212,0.23229,12.9307,0.554765,13.0148,0.527441,19.8523,0.088429
12.7343,0.232579,12.9356,0.555335,13.0148,0.527441,19.8658,0.0839745
12.7445,0.232803,12.9363,0.55557,13.0148,0.527441,19.8765,0.0833361
12.7544,0.23302,12.9365,0.555698,13.0817,0.530741,19.8855,0.14737
12.7665,0.233286,12.9374,0.555816,13.0817,0.530741,19.898,0.146514
12.7765,0.233508,12.937,0.555837,13.0817,0.530741,19.9086,0.146934
12.7856,0.233708,12.9365,0.555836,13.0817,0.530741,19.9169,0.147441
12.7962,0.233941,12.999,0.557745,13.0817,0.530741,19.9278,0.0870549
12.8055,0.234146,13.0221,0.558953,13.0817,0.530741,19.9378,0.065957
12.816,0.234378,13.0314,0.559751,13.0817,0.530741,19.9472,0.0581342
12.829,0.234663,13.0357,0.560288,13.1487,0.53404,19.9605,0.115992
12.8383,0.234867,13.036,0.560488,13.1487,0.53404,19.9703,0.115741
12.849,0.235103,13.0367,0.56064,13.1487,0.53404,19.9801,0.115144
12.8598,0.235342,13.037,0.560726,13.1487,0.53404,19.9913,0.114881
12.8693,0.235551,13.0366,0.560747,13.1487,0.53404,20.0014,0.11527
12.8805,0.235796,13.0371,0.560793,13.1487,0.53404,20.0115,0.114815
12.8893,0.235992,13.0364,0.560773,13.2157,0.537342,20.0207,0.180828
12.8993,0.23621,13.0987,0.562641,13.2157,0.537342,20.0311,0.119738
12.9109,0.236467,13.1229,0.563977,13.2157,0.537342,20.0417,0.0965497
12.9197,0.23666,13.131,0.564674,13.2157,0.537342,20.0508,0.0890287
12.9342,0.23698,13.1362,0.565257,13.2157,0.537342,20.0641,0.0842867
12.9444,0.237203,13.1365,0.565457,13.2157,0.537342,20.0745,0.084052
12.9531,0.237395,13.1361,0.565546,13.2827,0.540647,20.0837,0.148683
12.9657,0.237672,13.1374,0.565682,13.2827,0.540647,20.0952,0.147431
12.9752,0.237881,13.1367,0.565687,13.2827,0.540647,20.1055,0.148089
12.9852,0.238101,13.1367,0.565706,13.2827,0.540647,20.1155,0.148149
12.9981,0.238385,13.1377,0.565765,13.2827,0.540647,20.1274,0.147122
13.0076,0.238594,13.199,0.567644,13.2827,0.540647,20.1372,0.0879066
13.017,0.238802,13.2221,0.568842,13.2827,0.540647,20.1471,0.0667702
13.0291,0.239066,13.2319,0.569683,13.3497,0.543956,20.1581,0.120542
13.0437,0.239389,13.2365,0.570234,13.3497,0.543956,20.1735,0.116144
13.0538,0.239612,13.2366,0.570415,13.3497,0.543956,20.183,0.11611
13.0657,0.239871,13.2373,0.57056,13.3497,0.543956,20.195,0.115503
